id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
35155,@user32,male,politician,right,right,"Un honor querido @user , en el Congreso echaremos de menos al amigo y al gran diputado. Pero nuestra tierra catalana recupera al mejor, seguiremos codo con codo en la defensa del bien, pediremos protección a Ntra. Sra. De Montserrat. Que Dios te bendiga."
35365,@user165,female,politician,left,moderate_left,"Añado: el coste de las vacunas está respaldado por unos [#POLITICAL_PARTY] que incluyen las partidas pertinentes. Decisión política de quien gobierna, que forma parte de la acción común en la Unión Europea. Un@s votamos que SÍ, otr@s votaron NO. Se entiende mejor así? Buen domingo!"
38728,@user41,male,politician,left,moderate_left,"Un año #COVID19Aragón, una catástrofe sanitaria que ha hecho estragos en la salud y en la economía. Es hora de reparar daños y de prepararnos para un tiempo nuevo, de amenazas y de oportunidades. La unidad, la estabilidad, #Aragón como proyecto común: único camino hacia el éxito"
38883,@user202,male,politician,right,moderate_right,"El gobierno engaña a todos todo el tiempo, al parecer el acuerdo con los proetarras de [POLITICAL_PARTY] lo firmó por la mañana y Sánchez y Lastra exigieron no hacerlo público para no perder apoyos a la prórroga del estado de alarma. El [POLITICAL_PARTY] ha vendido España. #SanchezVeteYa"
49319,@user142,male,politician,left,moderate_left,"Invertimos 2 mill€ en la ampliación de la estación de gas natural y en la adquisición de 100 nuevos vehículos en 3 años para #Tussam. . Mejoramos así el servicio a la ciudadanía, apostando por el cumplimiento de los objetivos de reducción de emisiones y contra el cambio climático"
32382,@user350,male,journalist,right,right,Es un accidente. . Señalar a Almeida y decir que esto era evitable es CARROÑERO hasta par ti.
25191,@user39,female,politician,left,moderate_left,Con el Presidente de la @user @user he visitado el Centro de Tecnologías de la Información y las Comunicaciones de @user en #Valencia desde donde se gestionan los sistemas tecnológicos de la ONU en el 🌎 y que 🇪🇸 va a impulsar #EspañaTecnologia #Multilareralismo
23185,@user108,male,journalist,left,left,"El aparato del [POLITICAL_PARTY] se bastó a sí mismo para labrase la ruina en Mad. By @user: Iván, el terrible"
21970,@user249,male,politician,left,left,Uno d los hábitos d la extrema derecha es el uso de prendas y objetos de las FCSE. Un hecho q puede llevar a la confusión d la ciudadanía al creer q se trata d agentes policiales. ¿Es legal? . ¿Cuántos casos se han producido de usurpación d funciones? . #PreguntasParlamentarias
36463,@user191,male,politician,right,moderate_right,@user Agradezco el trabajo realizado y aportado a las redes sociales. Es muy importante que la sociedad civil se implique. La labor de un diputado es la de llevar el sentir de los ciudadanos al Parlamento con el mayor rigor posible. Al menos es lo que intento. Un abrazo.
26357,@user342,female,politician,left,moderate_left,"Poner en valor la política y la importancia de las instituciones. La política y las instituciones son las únicas herramientas que tenemos para hacer frente, como comunidad, a los retos que se nos presenten, @user @user. @user"
33763,@user263,female,politician,right,moderate_right,Pero esto ¿ qué es? ¿De qué vais? Todos los profesores de las facultades de comunicación deberíamos condenar este señalamiento a periodistas. Hace tiempo que el franquismo pasó: el registro de la profesión y el señalamiento eran triste historia. Hasta esto. Toda mi condena.
2833,@user105,male,politician,left,moderate_left,Todos los españoles recordarán que la sociedad venció al virus mientras Casado solo pensaba en vencer al Gobierno. 🌹 @user. . #PlanEspañaPuede
3709,@user117,male,politician,left,moderate_left,"⏺⁦@user⁩ : “Todo lo que se sitúe fuera de la Constitución, contará con la respuesta Serena pero firme, proporcional y contundente del Estado Social y Democrático de Derecho”. #SanchezCongreso"
29967,@user413,female,journalist,left,left,"Twitter no es garante de la democracia, es una empresa privada. El bloqueo a Trump no nos protege de discursos de odio, es un aviso a navegantes del poder de las redes. . Estas y otras enseñanzas de @user en esta entrevista para @user. . Un placer, como siempre!"
22176,@user82,female,journalist,left,moderate_left,Tengo fiebre y le estoy diciendo a todo el mundo que ya pasé el covid pero me siento como al que muerden en una peli de zombis y dice que solo le han rozado para que no le disparen.
9615,@user29,male,politician,right,moderate_right,"El consejero de Salud de Murcia ya ha dimitido. Y ha demostrado más decencia que tú, que habiendo sido condenado dos veces, ahí sigues. No estás para dar lecciones a nadie. Por cierto... de los alcaldes del [POLITICAL_PARTY], ese partido del que sois socios en el Gobierno ¿vas a decir algo?"
24736,@user412,female,politician,left,moderate_left,"Querido @user, ha sido un placer y un orgullo compartir este tiempo contigo en el Consejo de Ministros. Gracias de corazón. Por todo. Y todo mi apoyo en la nueva etapa, tan importante para que #Cataluña juegue el papel que le corresponde en el conjunto de #España."
13868,@user261,male,politician,left,left,"El fin de la crisis sanitaria no es el fin de la crisis social. Por eso, es necesario prorrogar medidas como la prohibición de desahucios o de los cortes de suministro. Garantizar esos derechos más allá del 20 de julio es un reto fundamental 👇"
37463,@user112,female,politician,right,moderate_right,"🔴La ministra Belarra sigue tumbada a la fresca mientras en España hay 3,3 millones de personas en pobreza severa. La tasa de pobreza severa aumentó en 2020 del 4.7 % hasta el 7% de la población. 🔴Ministro Garzón, NO pueden permitirse una comida de carne o pescado cada dos días"
10607,@user120,male,politician,left,left,El penoso cierre de filas de los poderes fácticos en torno a Martín Villa explica años de impunidad franquista. Pero no evitarán que se siente ante una jueza. Por la masacre de Vitoria y por muchos otros crímenes de Estado. Gracias a @user y a tanta gente que no se rindió.
29000,@user382,female,politician,right,moderate_right,@user Es muy preocupante que el presidente del Parlamento Europeo realice manifestaciones q vulneran el derecho a la Igualdad
3178,@user430,male,politician,right,moderate_right,"🔴La empresa ""La Mechá"" deja mucho que desear, con lo que se ha visto en los reportajes. Los operarios sin guantes. Increíble. 🔴No hay que dejarse influenciar por los fake news. Solo hay contaminación en los productos de esa empresa. #Listeriosis"
38054,@user323,male,politician,left,moderate_left,Sede de @user después de ver Simple-lógica. @user: Esto no lo arreglamos ni con la #fakemoción!. @user: ni que insultemos al [POLITICAL_PARTY] dos días seguidos.... @user: aguantame el cubata.
31274,@user402,male,politician,left,moderate_left,"Gobierno y CCAA hemos acordado esta tarde en el seno del Consejo Interterritorial del SNS ampliar el uso de las mascarillas. Serán obligatorias en el transporte público y también en espacios cerrados y en la vía pública, si no es posible garantizar la distancia mínima de 2m"
2241,@user235,female,politician,left,moderate_left,Muchas gracias por vuestro buen trabajo y esfuerzo @user seguimos vuestro camino . #JugarLucharYGanar
11632,@user9,female,politician,right,moderate_right,Ya vemos cómo respetan la voluntad popular: el 70% de tortosinos en referéndum dijo NO a su retirada. La Generalitat hace oídos sordos. Tomen nota!! Ya saben q donde dicen memoria democrática quieren decir reescribir la historia y q la opinión de la gente no vale si no es la suya
6684,@user92,female,journalist,left,left,"@user @user @user Anda que... Blanquear yo al [POLITICAL_PARTY]. 😂😂😂😂 me parece que entiendes lo que quieres entender. Si no exigimos contundencia ahora a los que gobiernan, sabes tan bien como yo que los demás, peor todavía. Se entiende perfectamente lo q digo. Nada de blanqueos. 😂😂😂 Me parto"
30050,@user250,male,politician,left,moderate_left,"La aprobación de los nuevos PGE es una cuestión vital para la juventud en España. Frente al austericidio que practicó el gobierno del [POLITICAL_PARTY], el compromiso de este Gobierno es seguir apostando por la inversión que minimice el impacto de la crisis en la juventud. #NadieSeQuedaAtras"
18996,@user247,female,politician,right,moderate_right,"@user También el Vesubio y los restos de Pompeya son un reclamo turístico. Pero en el momento actual, con tantas personas aterrorizadas por sus vidas y con sus posesiones destruidas, el comentario no puede ser más desafortunado. Por cierto, se llama Etna y no Edna. De nada."
15330,@user7,female,politician,right,moderate_right,"A todos los odiadores de nuestras costumbres, libertades, tradiciones. A los que se alimentan del pasado y la guerra civil con el único afán de enfrentarnos. A aquellos que odian a los españoles unidos, orgullosos de sus símbolos, de su historia, de su capacidad como sociedad..."
21624,@user295,male,politician,left,moderate_left,"Generosidad y responsabilidad de @user para tener un gobierno de coalición de izquierdas. Pero no ha podido ser. Podemos no ha entendido ni el momento histórico ni su papel. Día triste, pero queda claro que nuestro pais puede seguir contando con el @user"
43757,@user380,female,politician,left,left,"Defender el derecho a la vivienda recogido en el art 47 de la CE y defender los derechos humanos no puede ser delito. . ¡Qué paradoja! @user luchando por una mayor justicia social, y es ella la que padece la injusticia. . Orgullosas de contar contigo . #CondenaInjustaIsaSerra"
3224,@user413,female,journalist,left,left,"Alex S. Vitale (@user) se ha pasado toda su carrera investigando sobre la policía. Hablando con agentes, personas damnificadas y estudiando los diversos modelos. Su conclusión es que sobra policía. No es que no sea necesaria, pero es que la usamos para todo"
3851,@user425,male,politician,right,moderate_right,"Con este reconocimiento ponen en valor la labor del @user en coordinación con las entidades locales y con los niños y niñas, para liderar el proceso continuo de implementación de políticas y medidas que mejoran el bienestar de la infancia y adolescencia en #Bilbao"
15383,@user47,male,politician,right,moderate_right,"❎ Qué alegría volver a #CastroUrdiales, estar con su gente celebrando #SanAndrés y, sobre todo, hacerlo de la mano de la mejor anfitriona posible. Gracias a Ana Urrestarazu y a todo su…"
17147,@user343,female,politician,left,moderate_left,Hoy tenemos que poner el foco en las familias y las víctimas para que nunca se nos olvide y para que siempre estén en la memoria. Esta comisión de investigación se creó con el apoyo del [POLITICAL_PARTY] para el apoyo y la reparación de las víctimas. 🌹 @user
21929,@user362,female,politician,right,moderate_right,"Hay q tener poca sensibilidad con centenares personas muertas x COVID, miles contagiados y parados y empresas crisis, Page venga a decir frivolidades . 👎🏻felicita a Tita x reformar despacho en pandemia. 👎🏻”No sabes la alegría que me ha dado ver que has cambiado el despacho!...”"
15019,@user354,male,politician,left,left,"Se cumplen 10 años de la caída de #LehmanBrothers. Es un buen día para agradecer a la gente del taxi que esté señalando a los buitres responsables de la crisis, los mismos que están imponiendo un modelo de paraísos para unos pocos y precariedad para la mayoría. 📸Feria del Taxi✊"
474,@user253,female,politician,left,moderate_left,@user Solo cabe pensar que lo que han aprobado es en lo que realmente creen y opinan sin atreverse a plasmarlo hasta ahora.
